2026-06-26 13:53:21.956 INFO  [main] loteId=66 o.t.p.t.i.a.MistralClientAdapter - Lote 66 traduzido em 404 ms (2 -> 2 linha(s))
2026-06-26 14:24:14.233 WARN  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 53 dividido após falha de validação: Lote 53 retornou 3 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:14.342 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 109 ms (2 -> 1 linha(s))
2026-06-26 14:24:14.342 WARN  [main] loteId=53 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 53 (tamanho 2) falhou na validação (Lote 53 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:14.342 WARN  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 53 dividido após falha de validação: Lote 53 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:14.563 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 221 ms (1 -> 1 linha(s))
2026-06-26 14:24:14.832 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 268 ms (1 -> 1 linha(s))
2026-06-26 14:24:15.093 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 261 ms (3 -> 1 linha(s))
2026-06-26 14:24:15.093 WARN  [main] loteId=53 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 53 (tamanho 3) falhou na validação (Lote 53 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:15.093 WARN  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 53 dividido após falha de validação: Lote 53 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:15.409 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 316 ms (1 -> 1 linha(s))
2026-06-26 14:24:15.568 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 159 ms (2 -> 1 linha(s))
2026-06-26 14:24:15.568 WARN  [main] loteId=53 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 53 (tamanho 2) falhou na validação (Lote 53 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:15.568 WARN  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 53 dividido após falha de validação: Lote 53 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:15.882 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 314 ms (1 -> 1 linha(s))
2026-06-26 14:24:16.177 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 295 ms (1 -> 1 linha(s))
2026-06-26 14:24:16.445 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 268 ms (5 -> 1 linha(s))
2026-06-26 14:24:16.445 WARN  [main] loteId=53 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 53 (tamanho 5) falhou na validação (Lote 53 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:16.445 WARN  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 53 dividido após falha de validação: Lote 53 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:16.910 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 465 ms (2 -> 2 linha(s))
2026-06-26 14:24:17.176 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 266 ms (3 -> 1 linha(s))
2026-06-26 14:24:17.177 WARN  [main] loteId=53 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 53 (tamanho 3) falhou na validação (Lote 53 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:17.177 WARN  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 53 dividido após falha de validação: Lote 53 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:17.443 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 266 ms (1 -> 1 linha(s))
2026-06-26 14:24:17.912 INFO  [main] loteId=53 o.t.p.t.i.a.MistralClientAdapter - Lote 53 traduzido em 469 ms (2 -> 2 linha(s))
2026-06-26 14:24:17.912 INFO  [main] loteId=53 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 53 traduzido com sucesso.
2026-06-26 14:24:21.309 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 3397 ms (20 -> 18 linha(s))
2026-06-26 14:24:21.309 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 20) falhou na validação (Lote 54 retornou 18 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:21.309 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 18 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:23.066 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 1757 ms (10 -> 9 linha(s))
2026-06-26 14:24:23.066 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 10) falhou na validação (Lote 54 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:23.066 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:24.064 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 998 ms (5 -> 5 linha(s))
2026-06-26 14:24:24.898 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 834 ms (5 -> 5 linha(s))
2026-06-26 14:24:25.207 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 309 ms (10 -> 1 linha(s))
2026-06-26 14:24:25.208 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 10) falhou na validação (Lote 54 retornou 1 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:25.208 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:25.509 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 301 ms (5 -> 1 linha(s))
2026-06-26 14:24:25.509 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 5) falhou na validação (Lote 54 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:25.509 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:25.806 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 297 ms (2 -> 1 linha(s))
2026-06-26 14:24:25.806 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 2) falhou na validação (Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:25.806 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:26.147 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 341 ms (1 -> 1 linha(s))
2026-06-26 14:24:26.461 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 314 ms (1 -> 1 linha(s))
2026-06-26 14:24:26.570 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 109 ms (3 -> 1 linha(s))
2026-06-26 14:24:26.570 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 3) falhou na validação (Lote 54 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:26.570 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:26.696 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 126 ms (1 -> 1 linha(s))
2026-06-26 14:24:26.992 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 296 ms (2 -> 1 linha(s))
2026-06-26 14:24:26.992 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 2) falhou na validação (Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:26.992 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:27.133 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 140 ms (1 -> 1 linha(s))
2026-06-26 14:24:27.243 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 110 ms (1 -> 1 linha(s))
2026-06-26 14:24:27.540 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 297 ms (5 -> 1 linha(s))
2026-06-26 14:24:27.540 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 5) falhou na validação (Lote 54 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:27.540 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:27.837 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 297 ms (2 -> 1 linha(s))
2026-06-26 14:24:27.837 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 2) falhou na validação (Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:27.837 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:28.134 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 297 ms (1 -> 1 linha(s))
2026-06-26 14:24:28.400 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 266 ms (1 -> 1 linha(s))
2026-06-26 14:24:28.510 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 110 ms (3 -> 1 linha(s))
2026-06-26 14:24:28.510 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 3) falhou na validação (Lote 54 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:28.510 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:28.741 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 231 ms (1 -> 1 linha(s))
2026-06-26 14:24:29.009 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 268 ms (2 -> 1 linha(s))
2026-06-26 14:24:29.009 WARN  [main] loteId=54 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 54 (tamanho 2) falhou na validação (Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:29.009 WARN  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 54 dividido após falha de validação: Lote 54 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:29.321 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 312 ms (1 -> 1 linha(s))
2026-06-26 14:24:29.617 INFO  [main] loteId=54 o.t.p.t.i.a.MistralClientAdapter - Lote 54 traduzido em 296 ms (1 -> 1 linha(s))
2026-06-26 14:24:29.617 INFO  [main] loteId=54 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 54 traduzido com sucesso.
2026-06-26 14:24:30.968 INFO  [main] loteId=55 o.t.p.t.i.a.MistralClientAdapter - Lote 55 traduzido em 1351 ms (20 -> 21 linha(s))
2026-06-26 14:24:30.968 WARN  [main] loteId=55 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 55 (tamanho 20) falhou na validação (Lote 55 retornou 21 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:30.968 WARN  [main] loteId=55 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 55 dividido após falha de validação: Lote 55 retornou 21 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:33.315 INFO  [main] loteId=55 o.t.p.t.i.a.MistralClientAdapter - Lote 55 traduzido em 2347 ms (10 -> 10 linha(s))
2026-06-26 14:24:35.175 INFO  [main] loteId=55 o.t.p.t.i.a.MistralClientAdapter - Lote 55 traduzido em 1860 ms (10 -> 10 linha(s))
2026-06-26 14:24:35.175 INFO  [main] loteId=55 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 55 traduzido com sucesso.
2026-06-26 14:24:36.431 INFO  [main] loteId=56 o.t.p.t.i.a.MistralClientAdapter - Lote 56 traduzido em 1256 ms (20 -> 19 linha(s))
2026-06-26 14:24:36.431 WARN  [main] loteId=56 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 56 (tamanho 20) falhou na validação (Lote 56 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:36.431 WARN  [main] loteId=56 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 56 dividido após falha de validação: Lote 56 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:37.103 INFO  [main] loteId=56 o.t.p.t.i.a.MistralClientAdapter - Lote 56 traduzido em 672 ms (10 -> 10 linha(s))
2026-06-26 14:24:38.963 INFO  [main] loteId=56 o.t.p.t.i.a.MistralClientAdapter - Lote 56 traduzido em 1860 ms (10 -> 10 linha(s))
2026-06-26 14:24:38.963 INFO  [main] loteId=56 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 56 traduzido com sucesso.
2026-06-26 14:24:43.073 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 4110 ms (20 -> 19 linha(s))
2026-06-26 14:24:43.073 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 20) falhou na validação (Lote 57 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:43.073 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:43.370 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 297 ms (10 -> 1 linha(s))
2026-06-26 14:24:43.370 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 10) falhou na validação (Lote 57 retornou 1 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:43.370 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 1 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:43.731 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 361 ms (5 -> 5 linha(s))
2026-06-26 14:24:43.965 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 234 ms (5 -> 1 linha(s))
2026-06-26 14:24:43.965 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 5) falhou na validação (Lote 57 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:43.965 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:44.182 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 217 ms (2 -> 1 linha(s))
2026-06-26 14:24:44.182 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 2) falhou na validação (Lote 57 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:44.182 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:44.385 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 203 ms (1 -> 1 linha(s))
2026-06-26 14:24:44.626 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 241 ms (1 -> 1 linha(s))
2026-06-26 14:24:44.845 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 219 ms (3 -> 1 linha(s))
2026-06-26 14:24:44.845 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 3) falhou na validação (Lote 57 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:44.845 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:45.125 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 280 ms (1 -> 1 linha(s))
2026-06-26 14:24:45.234 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 109 ms (2 -> 1 linha(s))
2026-06-26 14:24:45.234 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 2) falhou na validação (Lote 57 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:45.234 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:45.517 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 283 ms (1 -> 1 linha(s))
2026-06-26 14:24:45.779 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 262 ms (1 -> 1 linha(s))
2026-06-26 14:24:47.479 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 1700 ms (10 -> 9 linha(s))
2026-06-26 14:24:47.479 WARN  [main] loteId=57 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 57 (tamanho 10) falhou na validação (Lote 57 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:47.479 WARN  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 57 dividido após falha de validação: Lote 57 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:48.442 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 963 ms (5 -> 5 linha(s))
2026-06-26 14:24:48.929 INFO  [main] loteId=57 o.t.p.t.i.a.MistralClientAdapter - Lote 57 traduzido em 487 ms (5 -> 5 linha(s))
2026-06-26 14:24:48.929 INFO  [main] loteId=57 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 57 traduzido com sucesso.
2026-06-26 14:24:50.405 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 1476 ms (20 -> 15 linha(s))
2026-06-26 14:24:50.405 WARN  [main] loteId=58 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 58 (tamanho 20) falhou na validação (Lote 58 retornou 15 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:50.405 WARN  [main] loteId=58 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 58 dividido após falha de validação: Lote 58 retornou 15 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:51.286 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 881 ms (10 -> 9 linha(s))
2026-06-26 14:24:51.286 WARN  [main] loteId=58 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 58 (tamanho 10) falhou na validação (Lote 58 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:51.286 WARN  [main] loteId=58 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 58 dividido após falha de validação: Lote 58 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:52.400 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 1114 ms (5 -> 5 linha(s))
2026-06-26 14:24:52.885 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 485 ms (5 -> 5 linha(s))
2026-06-26 14:24:53.773 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 888 ms (10 -> 9 linha(s))
2026-06-26 14:24:53.773 WARN  [main] loteId=58 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 58 (tamanho 10) falhou na validação (Lote 58 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:24:53.773 WARN  [main] loteId=58 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 58 dividido após falha de validação: Lote 58 retornou 9 linha(s), esperado 10. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:24:54.289 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 515 ms (5 -> 5 linha(s))
2026-06-26 14:24:55.120 INFO  [main] loteId=58 o.t.p.t.i.a.MistralClientAdapter - Lote 58 traduzido em 831 ms (5 -> 5 linha(s))
2026-06-26 14:24:55.121 INFO  [main] loteId=58 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 58 traduzido com sucesso.
2026-06-26 14:24:58.675 INFO  [main] loteId=59 o.t.p.t.i.a.MistralClientAdapter - Lote 59 traduzido em 3554 ms (20 -> 19 linha(s))
